country_code,country_name,year,agricultural_land_ha,arable_land_ha,cropland_ha,permanent_meadows_and_pastures_ha
826,United Kingdom of Great Britain and Northern Ireland,2015,17138.0,6011.0,6060.0,11078.0
826,United Kingdom of Great Britain and Northern Ireland,2016,17349.9818,6026.0105,6072.6528,11277.329
826,United Kingdom of Great Britain and Northern Ireland,2017,17466.1525,6082.8794,6130.5864,11335.5662
826,United Kingdom of Great Britain and Northern Ireland,2018,17350.8616,6037.7874,6083.953,11266.9086
826,United Kingdom of Great Britain and Northern Ireland,2019,17521.2961,6085.5984,6131.5423,11389.7538
826,United Kingdom of Great Britain and Northern Ireland,2020,17259.2981,5978.5022,6023.5961,11235.702
826,United Kingdom of Great Britain and Northern Ireland,2021,17215.141,6009.8042,6055.8189,11159.322
826,United Kingdom of Great Britain and Northern Ireland,2022,17414.5186,6041.11,6084.2708,11330.2478
826,United Kingdom of Great Britain and Northern Ireland,2023,17009.4506,6043.6916,6086.1833,10923.2673
840,United States of America,2000,414399.0,175477.2,178068.0,236331.0
840,United States of America,2001,414944.0,175462.8,178100.0,236844.0
840,United States of America,2002,413064.0,172977.0,175707.0,237357.0
840,United States of America,2003,413022.72,170725.875,173461.6,239561.12
840,United States of America,2004,412981.44,168513.512,171216.2,241765.24
840,United States of America,2005,412940.16,166277.199,168970.8,243969.36
840,United States of America,2006,412898.88,164118.22,166725.4,246173.48
840,United States of America,2007,412857.6,161788.654,164480.0,248377.6
840,United States of America,2008,414880.8236,160428.3471,163125.5421,251755.2815
840,United States of America,2009,416904.0472,159037.5112,161771.0842,255132.963
840,United States of America,2010,418927.2707,157663.8043,160416.6263,258510.6444
840,United States of America,2011,420950.4943,156296.6914,159062.1684,261888.3259
840,United States of America,2012,422973.7179,154903.7215,157707.7105,265266.0074
840,United States of America,2013,423827.5828,155417.6714,158253.5284,265574.0544
840,United States of America,2014,424681.4477,155960.3423,158799.3463,265882.1014
840,United States of America,2015,425535.3125,156453.4642,159345.1642,266190.1483
840,United States of America,2016,426389.1774,156915.0181,159890.9821,266498.1953
840,United States of America,2017,427243.0423,157427.836,160436.8,266806.2423
840,United States of America,2018,426102.5073,156304.948,159296.265,266806.2423
840,United States of America,2019,424961.9723,155092.83,158155.73,266806.2423
840,United States of America,2020,423821.4373,153903.595,157015.195,266806.2423
840,United States of America,2021,422680.9024,152711.56,155874.66,266806.2423
840,United States of America,2022,421540.3674,151554.2251,154734.1251,266806.2423
840,United States of America,2023,421540.3674,151563.5251,154734.1251,266806.2423
858,Uruguay,2000,14958.0,1373.0,1415.0,13543.0
858,Uruguay,2001,14962.0,1377.0,1419.0,13543.0
858,Uruguay,2002,14923.0,1381.0,1423.0,13500.0
858,Uruguay,2003,14927.0,1385.0,1427.0,13500.0
858,Uruguay,2004,14829.0,1389.0,1429.0,13400.0
858,Uruguay,2005,14832.0,1392.0,1432.0,13400.0
858,Uruguay,2006,14695.0,1396.0,1427.0,13268.0
858,Uruguay,2007,14550.0,1476.0,1509.0,13041.0
858,Uruguay,2008,14674.0,1826.0,1859.0,12815.0
858,Uruguay,2009,14814.0,2195.0,2226.0,12588.0
858,Uruguay,2010,14433.0,2033.0,2071.0,12362.0
858,Uruguay,2011,14526.0,2352.0,2391.0,12135.0
858,Uruguay,2012,14237.0,2160.0,2199.0,12038.0
858,Uruguay,2013,14346.7,2307.7,2346.7,12000.0
858,Uruguay,2014,14475.1,2436.1,2475.1,12000.0
858,Uruguay,2015,14467.6,2428.6,2467.6,12000.0
858,Uruguay,2016,14265.3,2226.3,2265.3,12000.0
858,Uruguay,2017,14222.9,2183.9,2222.9,12000.0
858,Uruguay,2018,14190.8,2151.8,2190.8,12000.0
858,Uruguay,2019,14127.3,2088.3,2127.3,12000.0
858,Uruguay,2020,14063.4,2024.4,2063.4,12000.0
858,Uruguay,2021,14070.0,2031.0,2070.0,12000.0
858,Uruguay,2022,14154.485,2115.49,2154.485,12000.0
858,Uruguay,2023,14238.6,2199.6,2238.6,12000.0
